Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
113436,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,"Paolini, Christopher",,"=""0375826696""","=""9780375826696""",3,3.94,Alfred A. Knopf,Paperback,503,2005,2002,,2017/08/17,"fantasy, young-adult","fantasy (#105), young-adult (#1)",read,,,,1,0
36502054,"Sea Witch (Sea Witch, #1)",Sarah Henning,"Henning, Sarah",,"=""0062438778""","=""9780062438775""",2,3.64,Katherine Tegen Books,Hardcover,368,2018,2018,2018/08/31,2018/07/26,"retellings, fantasy, young-adult","retellings (#21), fantasy (#235), young-adult (#5)",read,,,,1,0
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,"Paolini, Christopher",Ieva Venskevičiūtė,"=""0375840400""","=""9780375840401""",3,4.02,Knopf Books for Young Readers,Paperback,704,2007,2005,,2017/08/17,"fantasy, young-adult","fantasy (#87), young-adult (#2)",read,,,,1,0
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,"Paolini, Christopher",,"=""0375826726""","=""9780375826726""",4,4.08,Alfred A. Knopf,Hardcover,748,2008,2008,,2017/08/17,"fantasy, young-adult","fantasy (#88), young-adult (#3)",read,,,,1,0
41998209,The Affair of the Mysterious Letter,Alexis  Hall,"Hall, Alexis",,"=""""","=""""",3,3.77,Ace,Kindle Edition,350,2019,2019,2022/04/09,2022/04/03,queer,queer (#29),read,,,,1,0
43459657,"Silver in the Wood (The Greenhollow Duology, #1)",Emily Tesh,"Tesh, Emily",,"=""1250229790""","=""9781250229793""",4,4.01,Tordotcom,Paperback,112,2019,2019,2021/02/14,2021/02/14,"novella, romance, fantasy, queer","novella (#71), romance (#18), fantasy (#170), queer (#23)",read,,,,1,0
48504479,A Monster's Kindness,Jessica Meats,"Meats, Jessica",,"=""""","=""""",4,4.3,Jessica Meats,Kindle Edition,112,2019,,2020/04/22,2020/04/21,"romance, novella, fantasy, queer","romance (#12), novella (#4), fantasy (#201), queer (#10)",read,,,,1,0
43064429,"If at First You Don't Succeed, Try, Try Again",Zen Cho,"Cho, Zen",,"=""""","=""""",4,4.34,B&N SFF Originals,ebook,30,2018,2018,2019/07/24,2019/05/31,"short-stories-novelettes, fantasy, queer","short-stories-novelettes (#43), fantasy (#1), queer (#1)",read,,,,1,0
141024,"Snow White, Blood Red",Ellen Datlow,"Datlow, Ellen","Terri Windling, Elizabeth A. Lynn, Harvey Jacobs, Steve Rasnic Tem, Melanie Tem, Caroline Stevermer, Ryan Edmonds, Neil Gaiman, Leonard Rysdyk, Esther M. Friesner, Jack Dann, Susan Wade, Jane Yolen, Patricia A. McKillip, Lisa Goldstein, Charles de Lint, Gahan Wilson, Nancy Kress, Tanith Lee, Wendy  Wheeler, Kathe Koja, Gregory Frost","=""0380718758""","=""9780380718757""",4,3.72,Eos,Paperback,414,1993,1993,2018/06/13,2018/06/01,"short-stories-multiple-authors, fairy-tales, fantasy","short-stories-multiple-authors (#3), fairy-tales (#2), fantasy (#263)",read,,,,1,0
81035,Saints and Strangers,Angela Carter,"Carter, Angela",,"=""014008973X""","=""9780140089738""",3,3.91,Penguin,Paperback,126,1987,1985,2019/02/28,2018/04/20,"short-stories-single-author, fantasy","short-stories-single-author (#25), fantasy (#261)",read,,,,1,0
6084730,Each Man Kills,Victoria Glad,"Glad, Victoria",,"=""""","=""""",1,2.63,,Kindle Edition,17,,1951,2018/04/15,2018/04/15,"short-stories-novelettes, fantasy","short-stories-novelettes (#34), fantasy (#258)",read,,,,1,0
49011,The Bloody Chamber and Other Stories,Angela Carter,"Carter, Angela",,"=""014017821X""","=""9780140178210""",5,3.94,Penguin Books,Paperback,128,1990,1979,2018/04/20,2018/04/15,"fairy-tales, short-stories-single-author, retellings, gothic, fantasy","fairy-tales (#4), short-stories-single-author (#23), retellings (#22), gothic (#15), fantasy (#259)",read,,,,1,0
81021,Angela Carter's Book of Fairy Tales,Angela Carter,"Carter, Angela",,"=""1844081737""","=""9781844081738""",0,4.13,Virago,Hardcover,486,2005,1992,,2018/04/15,"to-read, fairy-tales, short-stories-single-author, retellings, fantasy","to-read (#36), fairy-tales (#3), short-stories-single-author (#24), retellings (#23), fantasy (#260)",to-read,,,,0,0
77197,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,"Hobb, Robin","Michael Whelan, John Howe","=""055357339X""","=""9780553573398""",5,4.17,Spectra Books,Mass Market Paperback,435,1996,1995,2019/09/29,2017/08/18,fantasy,fantasy (#255),read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2017/08/17,"inaccurate-youthful-ratings, fantasy","inaccurate-youthful-ratings (#59), fantasy (#118)",read,,,,1,0
3950967,The Tales of Beedle the Bard,J.K. Rowling,"Rowling, J.K.",Hermione Granger,"=""0747599874""","=""9780747599876""",3,4.05,Bloomsbury,Hardcover,105,2008,2008,2019/05/31,2017/08/17,"short-stories-single-author, fantasy","short-stories-single-author (#2), fantasy (#125)",read,,,,1,0
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.5,Scholastic Inc.,Paperback,912,2004,2003,,2017/08/17,"inaccurate-youthful-ratings, fantasy","inaccurate-youthful-ratings (#41), fantasy (#117)",read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2017/08/17,"inaccurate-youthful-ratings, fantasy","inaccurate-youthful-ratings (#44), fantasy (#109)",read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",4,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2017/08/17,"inaccurate-youthful-ratings, fantasy","inaccurate-youthful-ratings (#37), fantasy (#114)",read,,,,1,0
13659,"Tales from Earthsea (Earthsea Cycle, #5)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0441011241""","=""9780441011247""",0,4.08,Ace,Paperback,280,2003,2001,,2017/08/17,"to-read, fantasy","to-read (#4), fantasy (#254)",to-read,,,,0,0
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.58,Scholastic Inc.,Paperback,652,2006,2005,,2017/08/17,"inaccurate-youthful-ratings, fantasy","inaccurate-youthful-ratings (#71), fantasy (#115)",read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Mary GrandPré, Jim Kay","=""""","=""""",4,4.56,Scholastic,Paperback,734,2002,2000,,2017/08/17,"inaccurate-youthful-ratings, fantasy","inaccurate-youthful-ratings (#50), fantasy (#111)",read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.43,Arthur A. Levine Books,Hardcover,341,1999,1998,,2017/08/17,"inaccurate-youthful-ratings, fantasy","inaccurate-youthful-ratings (#62), fantasy (#110)",read,,,,1,0
13658,"The Other Wind (Earthsea Cycle, #6)",Ursula K. Le Guin,"Guin, Ursula K. Le",Samuel Roukin,"=""044101125X""","=""9780441011254""",0,4.17,Ace Books,Paperback,211,2003,2001,,2017/08/17,"to-read, fantasy","to-read (#3), fantasy (#253)",to-read,,,,0,0
35058181,Jackalope Wives and Other Stories,T. Kingfisher,"Kingfisher, T.",Ursula Vernon,"=""""","=""""",5,4.51,Red Wombat Studio,Kindle Edition,278,2017,2017,2020/03/31,2019/05/28,"short-stories-single-author, retellings, fairy-tales, fantasy","short-stories-single-author (#50), retellings (#24), fairy-tales (#20), fantasy (#251)",read,,,,1,0
22896,"Practical Magic (Practical Magic, #1)",Alice Hoffman,"Hoffman, Alice",,"=""""","=""""",3,3.74,Penguin,Paperback,286,2003,1995,2018/09/11,2018/09/02,fantasy,fantasy (#246),read,,,,1,0
36896898,Spinning Silver,Naomi Novik,"Novik, Naomi",,"=""""","=""""",5,4.21,Del Rey,Kindle Edition,465,2018,2018,2018/08/28,2018/08/26,"fairy-tales, fantasy","fairy-tales (#8), fantasy (#244)",read,,,,1,0
35959740,Circe,Madeline Miller,"Miller, Madeline",,"=""0316556343""","=""9780316556347""",5,4.25,"Little, Brown and Company",Hardcover,393,2018,2018,2019/01/15,2018/08/26,fantasy,fantasy (#243),read,,,,1,0
21943848,"The Litany of Earth (The Innsmouth Legacy, #0.5)",Ruthanna Emrys,"Emrys, Ruthanna",,"=""1466868945""","=""9781466868946""",4,3.99,Tor Books,ebook,48,2014,2014,2019/10/02,2018/08/17,"short-stories-novelettes, fantasy","short-stories-novelettes (#48), fantasy (#238)",read,,,,1,0
45730152,Daughter from the Dark,Marina Dyachenko,"Dyachenko, Marina","Sergey Dyachenko, Julia Meitov Hersey","=""0062916211""","=""9780062916211""",0,3.55,Harper Voyager,Hardcover,304,2020,2006,,2019/10/27,"to-read, fantasy","to-read (#106), fantasy (#230)",to-read,,,,0,0
12074910,The Scar,Marina Dyachenko,"Dyachenko, Marina","Sergey Dyachenko, Elinor Huntington","=""076532993X""","=""9780765329936""",3,3.92,Tor Books,Hardcover,336,2012,1996,2020/05/01,2019/10/27,fantasy,fantasy (#231),read,,,,1,0
17329126,Cassandra,Christa Wolf,"Wolf, Christa",,"=""1907970118""","=""9781907970115""",0,3.85,Daunt,Paperback,200,2013,1983,,2019/10/27,"to-read, retellings, fantasy","to-read (#104), retellings (#12), fantasy (#228)",to-read,,,,0,0
13102208,The Burned Tower,Marina Dyachenko,"Dyachenko, Marina",Sergey Dyachenko,"=""""","=""""",0,3.65,Tor Books,Kindle Edition,59,2012,1998,,2019/10/27,"to-read, short-stories-novelettes, fantasy","to-read (#105), short-stories-novelettes (#26), fantasy (#229)",to-read,,,,0,0
16244663,"The Willful Princess and the Piebald Prince  (Realms of the Elderlings, #0.5)",Robin Hobb,"Hobb, Robin",,"=""1596065443""","=""9781596065444""",4,4.02,Subterranean,Hardcover,184,2013,2013,2019/10/06,2019/09/29,"novella, fantasy","novella (#75), fantasy (#225)",read,,,,1,0
25529232,Norma,Sofi Oksanen,"Oksanen, Sofi",,"=""9520112944""","=""9789520112943""",0,3.03,Like,Hardcover,304,2015,2015,,2019/08/05,"to-read, finnish, fantasy","to-read (#84), finnish (#1), fantasy (#222)",to-read,,,,0,0
32714267,The Refrigerator Monologues,Catherynne M. Valente,"Valente, Catherynne M.",Annie Wu,"=""1481459341""","=""9781481459341""",4,4.06,Gallery / Saga Press,Hardcover,160,2017,2017,2020/02/16,2019/09/14,"short-stories-single-author, fantasy","short-stories-single-author (#61), fantasy (#224)",read,,,,1,0
13649278,Words Like Coins,Robin Hobb,"Hobb, Robin",Tom Kidd,"=""""","=""""",3,4.06,Subterranean Press,Kindle Edition,34,2012,2012,2019/10/07,2019/10/06,"short-stories-novelettes, fantasy","short-stories-novelettes (#23), fantasy (#226)",read,,,,1,0
38884174,Finding Baba Yaga,Jane Yolen,"Yolen, Jane",,"=""1250163870""","=""9781250163875""",0,3.75,Tor.com,Paperback,141,2018,2018,,2019/08/06,"to-read, poetry, retellings, fantasy","to-read (#85), poetry (#9), retellings (#11), fantasy (#223)",to-read,,,,0,0
34522245,More than Nothing,Nisi Shawl,"Shawl, Nisi",,"=""""","=""""",3,2.65,Tor.com,ebook,5,2017,2017,2019/07/26,2019/07/26,"short-stories-novelettes, fantasy","short-stories-novelettes (#51), fantasy (#5)",read,,,,1,0
52139451,For He Can Creep,Siobhan Carroll,"Carroll, Siobhan",,"=""1250237564""","=""9781250237569""",4,4.23,Tor Books,ebook,30,2019,2019,2020/04/17,2019/07/29,"short-stories-novelettes, fantasy","short-stories-novelettes (#15), fantasy (#221)",read,,,,1,0
34522759,God Product,Alyssa Wong,"Wong, Alyssa",,"=""""","=""""",2,3.61,Tor,ebook,5,2017,2017,2019/07/26,2019/07/26,"short-stories-novelettes, fantasy","short-stories-novelettes (#55), fantasy (#4)",read,,,,1,0
34522728,Alchemy,Carrie Vaughn,"Vaughn, Carrie",,"=""""","=""""",3,3.32,Tor.com,ebook,32,2017,2017,2019/07/26,2019/07/26,"short-stories-novelettes, fantasy","short-stories-novelettes (#54), fantasy (#219)",read,,,,1,0
34522206,Anabasis,Amal El-Mohtar,"El-Mohtar, Amal",,"=""""","=""""",5,3.76,Tor.com,ebook,5,2017,2017,2019/07/26,2019/07/26,"short-stories-novelettes, fantasy","short-stories-novelettes (#50), fantasy (#6)",read,,,,1,0
16159259,Vita Nostra,Marina Dyachenko,"Dyachenko, Marina","Sergey Dyachenko, Julia Meitov Hersey","=""""","=""""",4,4.04,Sergey and Marina Dyachenko,Kindle Edition,523,2012,2007,2019/10/26,2019/07/23,fantasy,fantasy (#216),read,,,,1,0
42747739,Swordheart,T. Kingfisher,"Kingfisher, T.",,"=""1614504636""","=""9781614504634""",0,4.21,Argyll Productions,Hardcover,426,2018,2018,,2019/06/22,"to-read, fantasy","to-read (#82), fantasy (#215)",to-read,,,,0,0
34518262,The Ordinary Woman and the Unquiet Emperor,Catherynne M. Valente,"Valente, Catherynne M.",,"=""""","=""""",3,3.64,tor.com,ebook,5,2017,,,2019/07/26,"short-stories-novelettes, fantasy","short-stories-novelettes (#56), fantasy (#218)",read,,,,1,0
34522782,"Our Faces, Radiant Sisters, Our Faces Full of Light!",Kameron Hurley,"Hurley, Kameron",,"=""""","=""""",4,3.65,Tor.com,ebook,5,2017,2017,2019/07/26,2019/07/26,"short-stories-novelettes, fantasy","short-stories-novelettes (#58), fantasy (#217)",read,,,,1,0
34514195,The Last of the Minotaur Wives,Brooke Bolander,"Bolander, Brooke",,"=""""","=""""",3,3.27,Tor.com,ebook,5,2017,2017,2019/07/26,2019/06/09,"short-stories-novelettes, fantasy","short-stories-novelettes (#59), fantasy (#210)",read,,,,1,0
36618062,"Clockwork Boys (Clocktaur War, #1)",T. Kingfisher,"Kingfisher, T.",,"=""""","=""""",0,4.17,Red Wombat Studio,Kindle Edition,230,2017,2017,,2019/06/10,"to-read, fantasy","to-read (#80), fantasy (#212)",to-read,,,,0,0
40381419,The Last Banquet of Temporal Confections,Tina Connolly,"Connolly, Tina",,"=""1250296994""","=""9781250296993""",5,4.24,Tor Books,ebook,30,2018,2018,2019/06/23,2019/05/31,"short-stories-novelettes, fantasy","short-stories-novelettes (#44), fantasy (#209)",read,,,,1,0
22877976,Toad Words And Other Stories,T. Kingfisher,"Kingfisher, T.",,"=""""","=""""",0,4.36,Red Wombat Tea Company,Kindle Edition,131,2014,2014,,2019/06/10,"to-read, retellings, fairy-tales, short-stories-single-author, fantasy","to-read (#79), retellings (#7), fairy-tales (#13), short-stories-single-author (#54), fantasy (#211)",to-read,,,,0,0
35892355,Folk,Zoe  Gilbert,"Gilbert, Zoe",Isobel Simonds,"=""1408884399""","=""9781408884393""",0,3.82,Bloomsbury UK,Hardcover,238,2018,2018,,2020/07/01,"to-read, fairy-tales, short-stories-single-author, fantasy","to-read (#160), fairy-tales (#18), short-stories-single-author (#74), fantasy (#208)",to-read,,,,0,0
32860975,They Called Me Dragon: A Narrative Account of My Adventures on the Planet Earth,Gail Ann Gibbs,"Gibbs, Gail Ann",,"=""1530791987""","=""9781530791989""",5,4.18,Createspace Independent Publishing,Paperback,174,2016,2016,2020/05/19,2020/05/13,fantasy,fantasy (#204),read,,,,1,0
50702014,"Paladin's Grace (The Saint of Steel, #1)",T. Kingfisher,"Kingfisher, T.",,"=""""","=""""",0,4.18,Red Wombat Studio,Kindle Edition,366,2020,2020,,2020/04/03,"to-read, fantasy","to-read (#133), fantasy (#200)",to-read,,,,0,0
13661,"Tehanu (Earthsea Cycle, #4)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""1416509631""","=""9781416509639""",5,4.01,Pocket Books,Paperback,281,2004,1990,2020/01/10,2020/01/07,fantasy,fantasy (#194),read,,,,1,0
